adventurer_id,cluster,age,gender,region,total_views,total_seconds,avg_completion,unique_publishers,total_subscriptions
aata,4,22,M,Gelatina Grove,10,1365.0,0.330539087030165,3,4
gpm2,6,11,M,Narathil,11,1731.0,0.45500179704979593,5,7
nb6i,1,663,F,Narathil,10,1656.0,0.5251955495600066,5,5
eg3a,5,10,F,Soggy Hollow,10,1805.0,0.5908337896354885,7,7
d55d,6,66,F,Duelburg,15,2541.0,0.4440419082271168,5,6
8yby,1,5527,F,Narathil,13,1929.0,0.5347158458925271,2,2
wckn,4,11,M,Greycliffs,14,1593.0,0.30331994524449113,6,6
tcnd,5,158,F,Soggy Hollow,11,2418.0,0.7034884007013429,7,7
dzaz,3,228,M,Sugarbrook,12,2428.0,0.597913926668619,7,15
s51n,4,61,F,Jamshire,13,1674.0,0.3978539633561316,6,9
fgj6,6,619,F,Shield Barrow,14,2933.0,0.6846518055151908,5,7
2zfq,5,19,M,Soggy Hollow,11,1807.0,0.5073597840008905,8,9
4p5b,2,58,M,Gnome's Rest,10,2318.0,0.7195515504585481,4,7
wv92,0,11,M,Toadstool Marshes,10,1875.0,0.48750896607663485,3,3
tjs4,4,46,M,Puddington,20,4125.0,0.630396618203699,8,18
ef9p,3,55,NB,Puddington,12,2324.0,0.5676376499183112,7,9
qwb7,5,14,F,Soggy Hollow,10,1295.0,0.37158293180090424,4,4
tbg1,1,668,M,Narathil,13,2137.0,0.560374307959991,5,5
w8vd,1,29,NB,Narathil,10,1669.0,0.590601880595483,5,5
zubl,1,290,M,Narathil,10,1654.0,0.561321992442618,5,8
z3ft,1,346,F,Narathil,12,1318.0,0.40093057141966965,5,7
dedn,1,3002,M,Duelburg,11,2313.0,0.7320173444423649,5,7
slx6,1,571,M,Duelburg,12,1577.0,0.4396533495875034,5,7
7c51,1,461,F,Duelburg,10,1865.0,0.6422405567384186,4,4
qqvc,1,2482,F,Duelburg,15,2348.0,0.5656745320979434,5,6
1f54,1,2823,M,Duelburg,11,1365.0,0.4547156930168367,5,8
er2a,6,2682,M,Narathil,11,1120.0,0.3142420109275887,5,5
eh2b,1,3920,F,Duelburg,12,1259.0,0.3883915206194903,3,3
3fb2,2,15,M,Knitwick,14,1913.0,0.3308832762012938,4,5
6tn6,5,17,M,Soggy Hollow,10,1659.0,0.51825834382954,8,9
uo44,1,1507,F,Narathil,11,2206.0,0.6847337478248874,5,5
22d8,5,14,F,Slurpington,14,2606.0,0.5973861602891909,5,5
4yfz,5,11,F,Soggy Hollow,10,1600.0,0.5079432086680761,4,4
i47w,5,14,F,Soggy Hollow,12,983.0,0.22581452757450182,7,7
l3co,4,101,F,Puddington,10,1860.0,0.5822137507713624,6,6
zxnd,2,24,M,Threadbare,17,2502.0,0.39722274337029445,4,6
s5tq,1,1246,F,Shield Barrow,12,2099.0,0.6207028972663253,5,6
scin,1,3110,M,Duelburg,10,2017.0,0.7162865546953741,4,6
3zhd,4,36,M,Jamshire,12,1592.0,0.38663128286540416,6,7
i8ia,1,1391,M,Shield Barrow,10,1509.0,0.5069033952663351,3,4
yiv2,1,706,M,Shield Barrow,16,2831.0,0.6453692974911116,5,7
5dln,5,16,F,Soggy Hollow,12,1570.0,0.4212022297778184,5,5
2lnp,5,12,F,Dripwater Delta,12,1575.0,0.3950129380677898,8,8
5mcp,1,3062,M,Duelburg,13,2846.0,0.7516434228980994,5,6
imsj,1,161,F,Duelburg,12,2288.0,0.6739607573827325,5,8
hzr3,4,133,M,Puddington,10,2119.0,0.6791601827485081,8,14
audw,1,444,F,Duelburg,11,1928.0,0.5747609841262921,4,4
1y9f,4,17,F,Greycliffs,12,1584.0,0.358143022912008,8,10
ecil,1,173,F,Shield Barrow,18,2801.0,0.6124977907093515,4,4
a6pf,0,10,F,Soggy Hollow,10,1476.0,0.36198798670719295,3,3
njde,6,11,F,Narathil,13,2638.0,0.5030994995884479,4,4
ykpg,1,1692,M,Shield Barrow,10,1797.0,0.610557878071827,5,6
lgzt,1,1637,M,Narathil,11,1335.0,0.41649614326298307,5,6
tvco,1,1239,M,Shield Barrow,11,2284.0,0.732155805094482,3,3
nlq2,4,51,M,Puddington,10,1377.0,0.38650142519927233,5,7
jg5i,1,2923,M,Shield Barrow,11,2162.0,0.6553704007676766,5,6
b3gh,1,2104,M,Duelburg,12,2070.0,0.6316982218387799,4,4
1i3x,5,15,M,Dripwater Delta,11,2375.0,0.6036345792123025,5,5
pz7p,1,2066,M,Shield Barrow,10,2059.0,0.6840672275404673,3,5
6eoj,1,410,F,Narathil,14,2061.0,0.47327614028545206,5,7
s9pq,1,4963,M,Shield Barrow,10,2105.0,0.7288664052801059,4,5
j36p,1,968,M,Shield Barrow,12,1331.0,0.37647125928407643,5,6
o1hg,1,2919,M,Narathil,16,2708.0,0.5648207195015814,5,9
c6he,3,43,M,Puddington,11,1463.0,0.39632929804941,5,7
3ywf,1,538,M,Duelburg,10,1555.0,0.5253361401026754,5,5
rtho,6,10,M,Narathil,12,2041.0,0.5572600351912397,5,6
lgu1,1,2603,M,Shield Barrow,14,1843.0,0.46364294071085393,5,9
3tlo,1,405,M,Narathil,10,1628.0,0.585813132422082,5,5
8yik,6,68,F,Shield Barrow,14,2991.0,0.6744293460077856,5,7
9hzi,4,21,F,Jamshire,12,1971.0,0.4489428334014847,4,4
9ly7,1,322,M,Narathil,10,1757.0,0.6390768381674026,5,7
r6di,1,275,F,Narathil,11,1306.0,0.4193329365284434,5,8
atv8,1,743,M,Duelburg,10,1377.0,0.46400340596804146,5,6
sdi1,1,4113,M,Shield Barrow,10,1459.0,0.48336432511424376,5,5
dn7i,4,27,M,Jamshire,10,2378.0,0.7159246203354411,3,3
sjys,1,439,F,Shield Barrow,12,2106.0,0.6084444912216113,4,5
d7dv,1,1538,M,Shield Barrow,10,1759.0,0.6597230152910626,5,5
x5il,3,11,NB,Greycliffs,12,1765.0,0.4185293910195251,8,15
6gl8,1,9667,F,Narathil,12,1661.0,0.48844973467728003,5,6
l8ck,1,1318,F,Narathil,12,1828.0,0.541452688536986,4,5
lg1f,1,12,M,Duelburg,11,1948.0,0.6438333508098313,3,4
uewb,6,17,F,Narathil,10,1386.0,0.43136725290936956,5,7
42e7,5,60,M,Dripwater Delta,10,1626.0,0.5115982681860041,6,6
cx2k,1,1697,F,Shield Barrow,13,1465.0,0.4013447161322046,4,5
nxlb,1,141,M,Duelburg,10,2329.0,0.7438231108349704,5,7
gyak,1,3634,F,Shield Barrow,10,2125.0,0.721938264113376,2,2
e79e,5,280,NB,Slurpington,11,1451.0,0.4221856990822804,7,7
q1jq,1,160,F,Shield Barrow,11,1748.0,0.5674662151919511,5,7
su9h,1,447,M,Shield Barrow,11,1351.0,0.4626826671889413,5,8
bxn1,1,2302,F,Shield Barrow,12,1192.0,0.3264302043689687,5,5
ky9r,1,2965,F,Narathil,10,1553.0,0.5202242724533745,4,4
6wlq,1,1473,F,Shield Barrow,11,2062.0,0.6610402086583703,4,6
8fh7,1,11,M,Narathil,10,1266.0,0.3969979463225201,5,5
cm7f,1,884,NB,Shield Barrow,10,1991.0,0.6685006836099077,5,6
eslo,3,185,M,Muckminster,12,2615.0,0.7515313612349316,3,4
sah1,1,12,M,Shield Barrow,11,1718.0,0.5336998383795739,5,7
fhrv,6,378,F,Duelburg,13,2228.0,0.5453875176230999,5,7
izr5,3,105,F,Puddington,10,1543.0,0.47430759714773824,5,5
cfoe,1,1000,F,Duelburg,11,1486.0,0.4361136826952165,5,6
6s33,6,103,M,Duelburg,11,2040.0,0.6061065738496848,5,5
fas6,1,2295,F,Shield Barrow,10,1986.0,0.744440339270784,5,6
qgmh,4,90,M,Greycliffs,12,2400.0,0.6295336102694029,6,8
awuu,1,307,F,Shield Barrow,11,1740.0,0.547029676343152,3,3
4vf9,1,3034,M,Duelburg,11,2023.0,0.6350257013675203,5,7
fcfe,4,40,F,Greycliffs,12,1141.0,0.3178939674494351,7,10
kshx,6,3451,M,Duelburg,11,1212.0,0.3307041676994156,5,7
74zm,1,257,M,Shield Barrow,10,934.0,0.3197425382664591,4,5
5vf6,1,643,F,Narathil,11,1661.0,0.5095388455753206,3,3
n86h,1,1586,F,Narathil,10,1759.0,0.6825098773697202,5,6
2gft,1,523,M,Narathil,13,1747.0,0.4735875353530473,5,6
hdtb,2,17,M,Knitwick,11,2435.0,0.5334351066895787,3,4
5asa,1,1485,F,Shield Barrow,10,1731.0,0.5845462289289676,3,3
v67c,4,25,M,Sugarbrook,10,1724.0,0.5243742549046585,6,6
ry11,4,19,M,Puddington,11,1756.0,0.44465078050539747,4,5
r34j,1,18,F,Shield Barrow,19,2761.0,0.5382053658375153,5,8
ztiq,1,1041,M,Narathil,10,1967.0,0.6583996450797762,5,8
b5nh,1,12,F,Duelburg,11,2327.0,0.7364206361402434,5,6
nefd,1,2445,M,Shield Barrow,13,2134.0,0.5883622661868186,5,6
4vta,1,2216,F,Narathil,10,1641.0,0.5702578835220826,5,6
xwud,1,1393,F,Shield Barrow,10,1897.0,0.6815418587319536,5,7
1b9h,5,27,M,Soggy Hollow,14,2744.0,0.6023962107758926,8,10
5zrk,1,3602,F,Duelburg,11,1604.0,0.5139487536981369,5,7
fwg4,4,16,F,Sugarbrook,12,1775.0,0.4023103279901099,5,9
d5q6,4,25,F,Puddington,10,1532.0,0.4620101177854862,9,17
9ad4,1,2853,M,Narathil,13,1442.0,0.38237863058831734,5,5
3t48,1,1491,M,Narathil,15,2921.0,0.704309748381988,5,6
xhd9,4,145,F,Sugarbrook,13,2356.0,0.5887463681198526,8,13
i4gv,5,10,M,Soggy Hollow,14,1912.0,0.3781802277835643,7,8
bd72,1,750,F,Duelburg,14,2556.0,0.6128162749366374,5,5
xfws,4,46,F,Puddington,11,1971.0,0.5842885679393076,7,10
h1fc,1,346,F,Duelburg,10,1606.0,0.5456193326667569,5,5
7hbr,1,2936,F,Shield Barrow,10,957.0,0.3440427503421938,5,8
tz6m,4,138,M,Greycliffs,11,2002.0,0.623853980772128,8,16
mewy,1,348,M,Duelburg,12,1813.0,0.5457197541845632,4,5
n2io,4,43,F,Jamshire,11,1914.0,0.5035121432235158,4,4
luog,5,14,F,Toadstool Marshes,10,2258.0,0.7137785909652294,5,5
i2xk,1,981,M,Duelburg,14,3192.0,0.7721934240726093,5,6
tgw9,1,2694,F,Shield Barrow,10,2042.0,0.7337142748826646,3,3
jq81,3,25,M,Jamshire,13,2518.0,0.5115705103523172,6,6
rn2k,1,8423,M,Duelburg,12,1830.0,0.5552180422493078,3,4
y5w2,4,137,M,Jamshire,12,2455.0,0.7245500777464495,4,6
h4jc,1,4027,M,Narathil,15,2823.0,0.6887006994553595,5,6
tbf7,1,1688,M,Narathil,10,1831.0,0.6692495631925329,4,7
wnd1,1,430,M,Duelburg,10,1302.0,0.4190298567518228,4,4
74rf,4,26,F,Puddington,15,2805.0,0.5618781150760829,6,10
pxte,4,12,M,Puddington,16,2280.0,0.3274008134267064,7,8
bruq,1,12,M,Duelburg,10,1813.0,0.6545914406800687,5,6
8392,1,272,F,Duelburg,10,1466.0,0.5130131204251313,5,7
g1ph,1,515,M,Narathil,11,1970.0,0.6263170089080802,3,4
1qth,1,891,F,Duelburg,11,1758.0,0.5763231659130329,4,5
tpjk,1,816,F,Shield Barrow,13,2508.0,0.6552360903013544,5,6
vjpe,1,3547,F,Narathil,10,1293.0,0.4561054839448329,5,6
d5s2,6,120,F,Shield Barrow,10,1871.0,0.6095827149448448,5,6
v24u,1,2639,M,Duelburg,12,1767.0,0.5156458841670887,4,4
44b5,4,47,NB,Jamshire,12,1599.0,0.44369038808115663,5,11
dlz8,4,28,M,Boggy Bottom,10,2404.0,0.7375218836119349,3,7
g422,1,1849,F,Narathil,12,2250.0,0.6862154027557937,4,6
btyp,2,123,M,Gnome's Rest,14,3073.0,0.705738622673212,4,7
x852,4,23,M,Jamshire,11,2025.0,0.530267265696573,8,12
zah8,1,34,F,Narathil,10,2051.0,0.6404354146492944,5,5
ft1n,4,42,F,Jamshire,17,2711.0,0.4693731404988161,6,7
7553,1,1685,F,Narathil,10,1171.0,0.4052803530317347,5,5
7bc7,5,15,M,Soggy Hollow,11,2019.0,0.5259199071604134,5,5
rusq,1,4534,M,Narathil,11,1497.0,0.5119160073737855,5,9
6y5d,1,5799,M,Shield Barrow,10,1666.0,0.5672479501422434,3,3
m72v,1,406,F,Shield Barrow,11,2023.0,0.6249080268866648,4,4
v1m8,3,39,M,Jamshire,10,1942.0,0.5668709374412082,5,8
79e7,2,50,F,Knitwick,10,2075.0,0.6535155993977829,4,8
8e6h,1,812,M,Shield Barrow,14,2711.0,0.6735025182228427,5,9
bk3s,4,43,F,Puddington,12,1947.0,0.49516295942057975,7,11
ncf4,3,34,F,Sugarbrook,16,2258.0,0.43247957685817584,6,7
dxw4,1,935,F,Shield Barrow,10,1408.0,0.5060021662765035,4,4
qv1b,4,19,M,Jamshire,10,1453.0,0.4796289143173699,5,6
y1ov,4,14,M,Puddington,12,1359.0,0.3282755973761258,7,10
2xpm,6,14,M,Narathil,10,1553.0,0.5188517926197281,3,3
ijca,1,5203,F,Duelburg,13,1724.0,0.523041305856529,4,4
oram,1,529,M,Duelburg,13,2197.0,0.5914723479647566,2,2
x7si,1,789,F,Shield Barrow,10,1297.0,0.447987413460051,5,7
2dmu,2,35,F,Threadbare,11,1527.0,0.4292121110135278,4,8
8r3l,4,35,F,Puddington,12,2006.0,0.4944558927264164,8,13
m7zf,1,2570,F,Shield Barrow,10,1855.0,0.683638982630775,5,6
k2gr,4,22,F,Puddington,16,2026.0,0.37172234799061354,6,9
hvdd,5,14,M,Dripwater Delta,11,2258.0,0.6286486810300629,4,4
cowz,5,26,M,Toadstool Marshes,11,1776.0,0.4838217061066277,7,8
1rxu,1,2035,F,Shield Barrow,12,1318.0,0.42249440043670766,5,5
afje,4,60,F,Puddington,10,1513.0,0.48614933545396977,9,15
ciun,1,2320,F,Narathil,10,2000.0,0.6950821281687783,5,7
ej67,5,12,F,Soggy Hollow,10,1391.0,0.4203998919154735,3,3
5bma,1,2351,M,Duelburg,13,2265.0,0.5671811045319274,5,8
wlmt,6,462,F,Duelburg,11,1394.0,0.42332418847026376,5,5
xu1w,4,72,F,Jamshire,10,1767.0,0.5832635985842188,4,6
2tk7,2,22,F,Threadbare,11,1674.0,0.492012199708928,1,1
hfxl,4,18,M,Gelatina Grove,10,1651.0,0.4635899906219471,3,6
edu6,3,64,M,Sugarbrook,11,2019.0,0.5172208958883965,8,15
b5zy,6,130,F,Shield Barrow,11,1682.0,0.46960537898578886,5,7
nzn9,2,12,NB,Gnome's Rest,12,1981.0,0.4074444453481352,3,3
w8bb,1,150,M,Shield Barrow,12,2354.0,0.7224737217733557,5,8
5svt,5,22,F,Toadstool Marshes,10,1652.0,0.497750631697631,7,9
54z2,1,513,M,Shield Barrow,11,1289.0,0.393041207009488,4,4
vxrj,2,72,F,Gnome's Rest,12,2634.0,0.6798205251939842,4,6
1npc,1,1055,F,Shield Barrow,14,2716.0,0.6677295411316139,5,6
8nsz,4,18,F,Puddington,14,2475.0,0.46371916947737174,5,6
qxhp,1,332,M,Narathil,13,2156.0,0.5928321621935395,5,6
af1t,3,65,M,Sugarbrook,11,2223.0,0.6271871724594867,6,10
ory5,5,11,F,Slurpington,11,1929.0,0.5381060596974335,5,6
w79t,1,15,M,Shield Barrow,11,1651.0,0.5259564576581314,5,8
sqcy,6,228,M,Duelburg,10,1262.0,0.4649858768682498,4,4
4czc,1,11,F,Duelburg,13,1997.0,0.5085128986918396,5,5
9npi,1,23,M,Puddington,11,1836.0,0.4429058550121947,1,1
bojy,4,32,M,Greycliffs,14,1814.0,0.384418703977319,7,11
t4h9,1,459,F,Narathil,11,1410.0,0.45307162244196647,5,6
2bz9,1,2988,NB,Shield Barrow,12,2304.0,0.6627083550510127,5,8
pxlf,3,45,M,Sugarbrook,12,1816.0,0.4366656079905638,8,10
5xbx,1,1389,M,Narathil,10,1943.0,0.6762871225420457,4,4
lskr,1,802,M,Narathil,11,1267.0,0.407751501825549,5,8
xhzz,1,1203,F,Narathil,12,2335.0,0.6656002643589473,4,5
fhi9,3,20,M,Greycliffs,11,1972.0,0.506879219657598,4,5
olmc,1,156,M,Duelburg,11,1409.0,0.49819312124721793,5,7
mydo,1,553,M,Narathil,13,1733.0,0.4769887176386774,3,3
y4pj,1,2453,M,Narathil,10,1436.0,0.5057983831818749,5,6
xqlh,3,18,F,Greycliffs,10,2309.0,0.6364571148582955,4,7
ofid,5,12,F,Slurpington,11,1476.0,0.38035976144275147,6,6
abrx,1,5497,M,Shield Barrow,10,1050.0,0.35356117744990345,4,6
ae68,5,14,M,Dripwater Delta,10,2089.0,0.6174497084016387,3,3
fllk,1,3974,M,Duelburg,13,2425.0,0.6536795124018427,5,6
mfks,1,20,M,Narathil,16,2884.0,0.6279305538942289,5,7
ei1o,1,454,F,Duelburg,13,2284.0,0.6219181652097886,5,5
tavt,5,12,F,Dripwater Delta,11,1462.0,0.3798826745637232,7,8
9jdn,1,1151,F,Narathil,12,2231.0,0.7181829710614847,3,4
vqic,4,98,M,Jamshire,10,1158.0,0.36027876076682636,8,14
q48a,1,1725,F,Narathil,13,1616.0,0.4375501174986127,5,6
emb1,4,34,M,Muckminster,13,1922.0,0.44172843645572957,3,5
r52f,1,1374,F,Duelburg,12,1930.0,0.6225102052251728,5,9
zhb8,1,38,M,Duelburg,13,1907.0,0.5675433666620817,5,8
f9mf,5,17,F,Slurpington,10,1394.0,0.41305359309037337,7,8
v3w5,5,14,F,Toadstool Marshes,11,2529.0,0.674408105790413,5,6
8igu,1,69,F,Shield Barrow,11,1462.0,0.42853025259869343,5,6
uham,3,20,M,Puddington,11,1506.0,0.3937861818306445,7,12
7nax,1,1212,M,Narathil,11,1993.0,0.6453590983978335,4,5
5mxw,5,21,F,Slurpington,11,2123.0,0.5827379086077117,3,3
aov6,1,563,M,Shield Barrow,10,1772.0,0.62068024018348,2,2
agly,1,3499,M,Shield Barrow,10,1814.0,0.6480498963306542,5,8
jdgl,4,28,F,Sugarbrook,10,1887.0,0.5706730454571844,6,9
vju2,1,2322,M,Shield Barrow,15,2342.0,0.586865809493076,5,6
bwg1,3,12,M,Jamshire,13,2146.0,0.516404592429615,7,10
vopt,3,113,M,Greycliffs,11,1851.0,0.5285480209673328,6,7
3rkt,1,413,M,Narathil,15,3096.0,0.758626215949074,5,6
mqt6,1,602,M,Duelburg,10,1528.0,0.5473159332250657,5,8
vuhe,1,1971,M,Shield Barrow,10,1758.0,0.6020117427645906,5,7
ynvy,4,23,F,Sugarbrook,12,1979.0,0.5173441550609487,7,9
kv1b,4,204,M,Puddington,14,2488.0,0.630005725909783,6,9
4n59,1,1663,M,Shield Barrow,11,1187.0,0.38153975143006663,5,7
6ux4,4,51,M,Jamshire,10,1731.0,0.5136176088224157,5,7
q4ut,1,34,F,Jamshire,16,1819.0,0.3667710641932679,8,13
1dd5,1,20,M,Shield Barrow,11,2247.0,0.6944841593051543,5,6
5z1e,1,4070,F,Duelburg,10,1573.0,0.6106576896838655,5,7
qhcu,1,753,F,Shield Barrow,12,1793.0,0.5202434531592706,5,8
8h2g,4,115,F,Greycliffs,13,2654.0,0.6786360707442805,6,10
52p8,1,1305,F,Duelburg,10,1682.0,0.6043198916427044,5,5
nkm5,4,14,M,Jamshire,10,1347.0,0.356643020438129,4,7
hpkk,2,126,M,Gnome's Rest,11,1917.0,0.5912550016691053,4,5
a7zw,1,2573,F,Shield Barrow,13,2224.0,0.5792112133081451,5,6
8olv,4,22,M,Sugarbrook,16,1877.0,0.35316889679287133,6,9
7b1e,4,54,M,Puddington,13,2244.0,0.5220271408835553,6,8
vz1l,5,12,F,Soggy Hollow,11,1214.0,0.3581011495889641,2,2
qspz,1,2225,M,Duelburg,10,2251.0,0.7844630593795603,5,5
3r2s,4,44,M,Sugarbrook,10,1403.0,0.4236551486339411,3,4
ld7y,1,833,M,Duelburg,12,2132.0,0.6163018719158191,3,4
puh7,4,23,F,Greycliffs,14,2123.0,0.45442520093447675,4,5
el4b,1,494,M,Shield Barrow,13,2531.0,0.6722830875500138,5,6
3wxk,4,56,M,Sugarbrook,13,2005.0,0.5074324583844603,4,7
6zec,1,5246,F,Narathil,11,1828.0,0.5818055772225138,4,4
l13x,1,2054,M,Narathil,14,2208.0,0.5415261090679022,5,6
6db9,2,35,F,Knitwick,11,2374.0,0.7105500943280156,4,8
h72u,4,98,NB,Jamshire,12,2192.0,0.585225748440623,6,7
8s2i,1,2062,F,Shield Barrow,12,2111.0,0.6075201045019336,4,5
53qh,6,1094,M,Duelburg,10,1818.0,0.5592326090859253,4,4
oxum,5,12,M,Slurpington,10,1763.0,0.503767335430661,4,4
98km,5,13,F,Slurpington,11,1886.0,0.4891546249718411,5,6
jzun,1,3215,M,Narathil,15,2354.0,0.5662694506304328,5,6
jf73,1,379,F,Shield Barrow,10,1529.0,0.5427770061770046,5,7
iguu,4,50,M,Sugarbrook,10,1563.0,0.5211140301921474,6,11
aj1b,1,472,M,Shield Barrow,15,2030.0,0.4775307730035053,5,7
ozj5,4,61,F,Puddington,11,1679.0,0.485559481852583,9,18
8ywa,1,1424,M,Shield Barrow,13,2437.0,0.6807443549190051,5,7
42j2,1,572,F,Duelburg,12,1903.0,0.5485453646283188,5,7
idxz,1,844,M,Shield Barrow,12,1755.0,0.5107592301401209,4,4
rxv8,1,1287,M,Duelburg,10,1798.0,0.6805322830634463,4,4
ovwu,1,2199,M,Narathil,11,2261.0,0.7094687468486602,3,3
93eh,1,1073,F,Shield Barrow,13,1574.0,0.43435344875804316,3,3
oss5,2,251,NB,Threadbare,16,2639.0,0.48818422528907446,4,7
utkc,6,129,F,Duelburg,10,1403.0,0.4291359685742725,4,4
ltde,1,3087,M,Duelburg,10,1409.0,0.4723011243169923,5,8
nq51,1,231,F,Narathil,13,1644.0,0.46331949557787955,5,5
fjlb,4,22,M,Greycliffs,13,1449.0,0.34065629730424946,6,11
qjlf,1,2141,M,Duelburg,10,1631.0,0.5720180188741198,5,7
l8wq,1,1037,F,Narathil,10,1767.0,0.6418736802276276,4,5
kswv,4,70,F,Sugarbrook,12,1693.0,0.455582401832297,5,7
fiql,1,10,M,Duelburg,16,2660.0,0.5785335858622479,5,5
dm7t,4,11,M,Jamshire,12,1420.0,0.30169452863793006,6,7
stk2,1,2160,M,Shield Barrow,12,1816.0,0.45983327934694945,3,3
fwha,5,10,M,Slurpington,11,2772.0,0.780711847681184,4,4
fs6y,4,17,F,Sugarbrook,10,1276.0,0.3423737363127163,9,14
rkc4,1,241,M,Shield Barrow,13,2024.0,0.5395467650152841,5,7
np5b,2,16,M,Knitwick,10,1356.0,0.39459696651390513,2,3
ipuj,4,54,F,Jamshire,13,2162.0,0.5545282124553328,9,14
9opt,1,17,M,Jamshire,13,2496.0,0.545640630165289,2,4
4dr5,4,64,F,Sugarbrook,13,2353.0,0.6666896722570445,6,7
nop4,6,4192,M,Duelburg,11,1741.0,0.563777254383855,3,3
ilr3,1,17,NB,Narathil,10,1192.0,0.42090639842063354,4,5
lqdz,1,569,F,Shield Barrow,10,1683.0,0.578374557670293,5,5
iuxv,4,30,F,Puddington,14,1822.0,0.39567304867954567,7,11
lwt1,1,1779,M,Shield Barrow,13,2924.0,0.8141517136842306,5,9
1ock,6,2419,F,Shield Barrow,10,1698.0,0.5397589811179538,3,3
ppua,3,127,F,Sugarbrook,11,2416.0,0.6882567149579647,8,15
e63o,4,17,M,Jamshire,14,1604.0,0.341537576171106,7,12
o5yo,1,1157,M,Duelburg,15,2452.0,0.5737935389644963,5,7
7o5c,5,21,F,Toadstool Marshes,10,1445.0,0.48289190542413546,6,6
mqvt,5,42,M,Soggy Hollow,11,1800.0,0.5017355969316059,4,4
kyxx,1,426,F,Duelburg,11,1793.0,0.554704746714084,5,5
lvv8,4,47,M,Jamshire,15,2115.0,0.4438023615053537,9,16
fhyz,1,2742,M,Shield Barrow,15,2907.0,0.7257083741329298,5,8
wz19,1,24,M,Jamshire,15,2905.0,0.5769136842830321,2,3
67qi,4,258,M,Greycliffs,10,1290.0,0.4224406462433533,7,7
q29u,4,30,M,Greycliffs,12,2278.0,0.5373238081011052,6,8
9ngp,6,3771,M,Duelburg,10,1517.0,0.5025213760663834,4,4
6api,3,31,F,Boggy Bottom,15,2197.0,0.4396176942659343,3,6
9drf,4,24,F,Jamshire,14,1829.0,0.33138500473313176,7,10
4hmp,5,13,F,Slurpington,10,1895.0,0.62246407132622,6,6
3ehi,5,38,M,Slurpington,10,1362.0,0.40204109761736967,3,3
z4ev,5,11,F,Soggy Hollow,10,1904.0,0.578931369465385,7,7
9ypj,1,535,F,Shield Barrow,10,1252.0,0.42536183804987526,5,7
d1q5,2,47,M,Threadbare,10,1389.0,0.43818844651378797,4,7
ndud,5,19,M,Toadstool Marshes,10,1597.0,0.5470766306487712,8,8
67ib,2,26,M,Knitwick,11,1213.0,0.3348711856260336,4,8
vqbs,4,49,F,Jamshire,11,1819.0,0.524610439934145,2,2
sc5q,5,24,F,Dripwater Delta,11,1559.0,0.4765560044882504,6,6
l5to,1,2142,M,Shield Barrow,15,1584.0,0.37773576312487633,3,4
45zy,1,1469,M,Duelburg,12,2258.0,0.6711392859856414,5,8
5sl1,4,54,F,Greycliffs,11,1449.0,0.4139911088989234,7,8
dc3d,4,14,M,Greycliffs,12,1528.0,0.30616528835912227,5,7
twdx,4,45,F,Jamshire,17,3233.0,0.5715503262821732,7,13
37vd,1,1543,M,Duelburg,11,2078.0,0.6528602920104963,5,8
hdx5,5,720,M,Dripwater Delta,11,1575.0,0.5127667235187577,5,6
df34,5,13,M,Slurpington,12,2102.0,0.5160466096471575,5,5
uioo,1,1382,M,Shield Barrow,10,2254.0,0.7570222505843349,5,5
ahez,4,24,F,Jamshire,13,2096.0,0.4711093506216452,6,9
wqnh,1,456,F,Narathil,10,1543.0,0.5249964611003577,4,4
f344,1,832,M,Shield Barrow,10,1335.0,0.4477306825365922,5,5
djhr,4,51,F,Jamshire,11,1520.0,0.394182530242851,1,1
ma95,4,62,F,Greycliffs,11,2077.0,0.6262330920743762,6,8
oh6l,5,23,F,Soggy Hollow,10,2064.0,0.6582653114501132,5,5
7emx,5,46,M,Toadstool Marshes,11,1786.0,0.49004799679254896,4,4
l17r,4,116,F,Puddington,11,1633.0,0.45217422160084236,4,5
si7t,5,11,F,Dripwater Delta,12,2374.0,0.5683214021049275,5,5
2aeg,5,11,F,Toadstool Marshes,11,1377.0,0.4071914845132016,3,3
zwwy,5,2809,M,Toadstool Marshes,10,1457.0,0.4918248406303025,5,5
zh55,5,12,F,Soggy Hollow,11,1472.0,0.42525097219730573,6,7
cljm,5,10,M,Toadstool Marshes,10,1648.0,0.5396492918099962,6,6
ge9b,1,399,F,Narathil,10,1839.0,0.6526866078083791,5,7
qqtv,4,18,F,Greycliffs,10,1775.0,0.47451460138783935,5,6
5sya,5,11,F,Toadstool Marshes,11,1829.0,0.4811512510295712,5,5
nvy5,1,2602,M,Duelburg,13,1641.0,0.465026767461303,4,4
bmzu,1,111,F,Shield Barrow,11,1487.0,0.4147574891434246,2,2
1ob8,4,64,F,Sugarbrook,12,2478.0,0.6174984933862524,6,8
8tmy,1,1467,F,Narathil,11,1573.0,0.5091151829070589,5,6
z1jx,1,4998,F,Narathil,10,1778.0,0.6097513899173685,5,5
2nlh,5,14,F,Soggy Hollow,11,1364.0,0.36125465743926183,6,7
kw84,1,10,M,Narathil,14,1608.0,0.37302172453087795,4,5
37bf,1,473,M,Narathil,10,1908.0,0.6935006010340048,5,6
tfob,4,35,F,Sugarbrook,10,1540.0,0.4751722650940156,5,10
8yi4,4,93,M,Sugarbrook,14,2093.0,0.5029499504198919,8,14
